0,1,2
0.6348,0.771,0.1363
-0.4653,-1.9339,-0.7466
-0.1089,0.3393,1.2574
-1.0768,-1.1092,0.8225
2.4318,-0.1149,2.1572
0.2875,-0.4501,1.135
0.4482,-0.0974,-0.4416
-0.337,-0.4253,-1.528
-2.1049,1.6521,-0.0824
-1.2932,0.0871,-1.8255
-0.0093,0.9133,-1.8604
-1.2703,-0.4005,-0.3845
1.9808,-0.2541,0.4013
-0.6606,-1.0792,-1.0915
-0.5221,-0.753,-1.7925
-0.3402,0.2105,-0.1009
1.325,-0.5435,-1.2602
-1.102,-1.6885,0.2766
0.9268,-0.5752,-1.0643
-0.4579,0.4592,-1.2155
2.1206,-1.9801,0.3607
0.6662,0.1439,-2.6904
0.8808,-0.043,0.907
0.4276,1.2784,-0.3447
0.6183,-1.7183,-0.4928
-0.2441,0.397,0.9344
-1.1333,1.0962,-1.4437
-1.0102,0.418,0.2581
0.7599,1.112,-0.3607
