0,1,2
-0.0534,0.0746,0.4056
2.479,0.224,0.0786
0.2415,0.7844,0.4662
0.9466,-1.2211,0.0018
-1.3829,-0.4037,-0.2361
-0.3647,0.1616,-0.0558
-0.4932,-0.721,-0.3825
0.0908,0.8324,-1.3749
0.777,2.4211,-0.4415
-1.1036,-0.6854,1.2056
0.1439,-0.8537,0.4948
1.437,0.6867,-0.6232
0.3564,-0.0277,-1.0249
0.0207,2.2769,1.6637
-0.3127,-1.1158,1.3718
1.548,-0.147,-1.3956
1.1423,-0.5298,-0.4925
-0.1514,-1.4163,-1.6214
-1.674,0.8959,0.8979
-0.6742,1.091,0.6159
0.0108,2.0588,0.1479
0.289,0.8476,0.3418
-1.1322,0.6931,2.3062
0.0609,-0.79,0.3214
-1.2261,1.4443,0.1681
0.1562,-0.0804,1.6095
-0.6121,-0.4155,0.839
-0.9494,0.6227,-0.7448
-1.0828,-0.201,0.6815
0.5711,1.4108,-0.3983
-0.7403,1.2012,0.6751
0.0524,0.071,1.1827
-0.9461,0.7491,-0.0892
-0.9847,0.7287,0.3662
2.3606,-0.3921,-0.4511
1.3465,0.6064,-1.0493
0.0555,-0.0957,0.4393
-0.0968,0.0514,-0.2805
-0.368,0.4468,-1.049
-0.5382,-0.127,0.7592
-0.3353,-0.8263,-0.8377
0.5166,-0.4252,1.0903
0.3717,-1.8656,-0.5888
1.214,1.799,-1.0262
-1.4207,-0.9596,-0.2852
0.1389,-0.1021,-0.2608
1.0662,0.5866,0.4674
1.0417,0.3908,-1.1233
0.1141,-0.8696,0.7427
-1.4616,0.2869,-0.7753
-0.3835,1.1572,1.4605
1.7021,1.2895,0.5843
-1.2386,-0.7064,1.0505
0.082,-0.5744,0.4372
0.997,-1.7188,1.5847
0.7526,-0.3521,1.8679
-0.7818,1.3451,-1.0287
-1.1461,0.222,1.0176
0.5339,-0.2295,0.8879
-0.8821,-0.1493,0.5901
-1.7425,1.4409,1.0889
0.5267,1.2828,0.7382
-1.507,-0.2136,0.4724
-0.3243,-1.466,0.5058
-0.6108,-0.2467,-0.0775
-0.0147,-0.75,-0.2847
0.6349,-0.1016,-1.0952
0.5076,-0.9195,1.0538
0.5933,0.0656,0.3951
1.2198,0.3543,-1.3109
0.5951,-2.0551,-0.3377
-0.2286,0.0513,-1.0503
0.1658,0.9674,-1.1635
1.0087,0.0368,0.6783
-1.6079,0.0378,1.2771
0.1014,0.8012,0.6444
-0.5503,-0.1993,0.4263
1.6216,0.0454,-0.1222
-0.9344,-2.9363,-0.8165
1.5841,1.438,-0.7666
0.1821,0.7862,-0.7396
-1.0582,1.0674,-1.8449
0.3721,-0.9431,1.5765
-1.8421,-0.2316,-0.5852
0.2598,2.2704,0.5853
0.0132,1.4047,-0.7543
0.4603,-0.9258,0.8857
1.8261,-0.3622,-0.162
-0.0602,-2.6936,1.23
-0.3855,-1.137,-0.36
0.5885,1.235,-1.2802
0.215,-0.6448,1.2336
-0.1605,0.3953,0.2404
-1.8354,0.6157,1.6655
1.3313,0.5741,-0.9927
-0.3106,-0.9593,0.5664
1.5622,0.0997,-0.1414
-1.117,0.634,1.1688
1.3108,0.5732,0.1415
-0.0206,1.625,0.9215
1.4416,0.1138,2.5836
-0.4284,-0.6264,-0.4678
0.9511,-0.2764,-1.6001
1.2546,-0.8287,0.6785
-0.0784,-0.5495,1.8849
0.0036,-1.6028,-0.988
1.0854,-1.3741,-1.3691
-1.2125,-1.0669,-1.8125
-0.4572,0.098,1.5239
0.2214,-1.1854,1.3829
1.2482,-0.3165,-0.1056
