0,1,2
0.8509,-0.9993,-0.241
-0.133,0.2603,0.8241
-1.2196,-0.0317,1.0282
-0.6175,-0.9433,0.6117
-0.9205,1.0705,-0.1885
1.5349,-0.0223,0.5764
0.1881,-0.6514,0.4052
-2.4875,-0.8909,0.3229
-0.8032,2.1485,-0.0827
-0.985,0.1904,-0.7596
1.4221,-0.9277,0.5019
0.9878,0.099,-0.857
-0.1233,0.1431,0.6619
0.3261,-0.6127,-1.1469
0.1565,1.3468,0.2247
0.2186,-0.0407,-0.6561
-0.3692,0.9816,2.497
0.4873,1.1245,2.282
-1.2664,-0.5833,0.5411
1.5818,1.2078,-0.0141
-0.0249,-0.6765,-0.3614
0.1746,-0.2636,1.2743
-0.3976,1.406,0.2999
-2.4601,-1.6172,0.9612
-0.665,-1.222,-1.2673
-0.0872,0.8983,0.9856
0.1283,2.6637,0.3857
1.41,-0.4183,-0.6256
-1.39,-0.6938,-2.3735
-0.8219,-0.2924,2.2119
0.5624,-0.8256,-0.5347
0.8567,-0.6454,-1.0901
-0.2708,0.2532,0.489
-0.0726,-0.0336,-0.7126
-0.7392,-0.835,-0.1398
-1.1558,0.3863,-0.0084
0.181,0.599,-0.0876
-1.0508,0.244,0.8384
-0.6627,0.4224,0.2333
-1.3254,0.2739,-1.0387
2.2119,1.7332,-0.8945
-0.7368,-0.8161,-0.1501
0.6861,0.0986,0.1264
-0.7265,0.2623,-0.6633
0.2875,-1.3051,0.4387
0.5389,0.7876,0.7054
-0.0215,0.5579,-1.3168
0.7549,-0.176,-0.0316
0.6632,-0.2957,-1.3433
0.0008,0.4188,0.0511
-1.6306,0.7842,0.0117
0.5744,-0.9839,-0.3134
1.3178,-0.5781,1.7128
0.8062,0.8202,1.5347
-0.1187,-0.5436,0.5976
-1.0614,0.2513,1.0493
1.4486,-0.4098,-0.9266
0.4909,0.9954,0.389
0.4501,-0.0623,-2.4947
0.4702,-1.3974,0.0111
2.1767,-1.3493,-2.2815
0.9109,-0.0558,-0.9691
0.1395,0.5567,0.4153
-0.1071,1.0746,-0.6877
1.2454,-1.0298,-0.9005
-0.0741,0.3883,0.7984
-1.1811,0.657,0.7074
0.2799,-0.9759,0.9276
2.696,-1.4972,-1.2768
-1.6107,0.5291,-0.6798
1.1342,1.0964,-0.1395
1.5498,-0.6572,0.7265
0.8324,-0.0875,0.5839
-1.2944,-0.0822,-0.7977
0.2658,-0.2727,-0.1018
1.5715,-1.1152,-0.7358
0.7638,0.2562,-1.4038
1.1794,0.4825,1.0004
-0.4472,1.027,-0.6633
-0.1561,-1.1155,2.7036
-0.4221,-0.6199,-1.8789
2.614,0.2924,-0.5848
0.1267,0.2265,-1.4577
-0.9204,-0.949,-0.8957
-1.1577,0.3477,-0.1631
-0.0586,0.3402,-0.4784
0.3431,-0.853,0.6736
1.7111,-1.6024,-0.0523
-1.0796,0.5109,-0.1572
0.4646,-1.826,-1.5133
1.4512,-0.1801,-0.2569
-0.9467,-0.5566,-0.4475
-0.6301,0.6573,-0.766
0.1435,-0.3647,-0.3069
-0.4857,0.56,-0.5865
-0.038,-0.2285,0.2262
0.2247,-0.0438,-0.3498
0.6122,2.0972,-0.2962
-1.042,-0.0792,-0.7778
-0.7419,1.9562,1.565
-1.2226,-1.0108,-0.9085
-0.2979,-0.5566,1.9577
-0.3505,-1.0693,-1.8782
0.2097,-2.4108,0.4952
-0.2411,-0.1995,-0.314
-0.105,-0.3281,-0.4049
1.2895,2.4928,-0.1588
-0.8817,-0.8548,-0.2974
1.7458,0.937,1.3413
-1.0797,0.9104,0.6002
1.6982,-0.5373,1.8077
1.464,-0.2173,-0.107
-1.1892,0.5927,-1.0222
1.5328,1.4065,0.8262
0.9271,0.7593,0.1087
-0.4987,-1.4993,0.4339
-1.128,-0.8811,1.8382
1.4881,1.6294,2.2397
-1.2038,0.4088,1.1151
0.5567,-1.0158,-0.8843
1.3978,0.1954,1.4185
-2.1096,0.1069,-1.0858
0.0227,-0.5657,0.249
-0.9118,-0.8792,0.4791
0.7277,-0.3406,0.5247
0.6195,0.5325,-1.3107
0.0146,-0.4855,0.5365
1.1522,-0.0764,0.2696
1.3264,-0.0393,-0.3909
-0.6331,-0.0051,0.1103
0.2072,0.4536,0.4306
0.3457,0.0772,-1.0651
0.187,-1.0348,-0.3405
1.205,-0.3124,1.7331
-1.1394,0.4379,1.5203
0.5777,-0.7821,-0.9367
